Data Source,Region,Basin,Catchment,Site Code,Site Name,Latitude,Longitude,Datum,Sample Reference,Sampling Year,Date Time,Collection Method,Sampling Depth (m),Laboratory,Analysis Method,Analyte Group,Analyte,Operator,Value,Unit,Quality Code,Comment,Project Name,Project Description
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006657,1999-2000,15/02/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.11214,Milligrams/Litre,920,High flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006657,1999-2000,15/02/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,High flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006658,1999-2000,15/04/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.00546,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006658,1999-2000,15/04/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006659,1999-2000,15/06/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.0161,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006659,1999-2000,15/06/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006660,2000-2001,15/08/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.0105,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006660,2000-2001,15/08/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006661,2000-2001,15/10/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.00196,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006661,2000-2001,15/10/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.00042,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006662,2000-2001,15/12/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.00196,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006662,2000-2001,15/12/2000 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006663,2000-2001,15/02/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.00294,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006663,2000-2001,15/02/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.00028,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006664,2000-2001,15/04/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.07042,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006664,2000-2001,15/04/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006665,2000-2001,15/06/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.01148,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006665,2000-2001,15/06/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006666,2001-2002,15/08/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.03556,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006666,2001-2002,15/08/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006667,2001-2002,15/10/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.02408,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006667,2001-2002,15/10/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006668,2001-2002,15/12/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.05418,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006668,2001-2002,15/12/2001 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.002,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006669,2001-2002,15/02/2002 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.02282,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006669,2001-2002,15/02/2002 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006670,2001-2002,15/04/2002 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.00714,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006670,2001-2002,15/04/2002 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,920,Low flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006671,2001-2002,15/06/2002 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.03808,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Pioneer,Pioneer River,1250047,Rawson's Creek at Finch Hatton Gorge,-21.06732,148.637257,GDA2020,9006671,2001-2002,15/06/2002 0:00,Manual,,,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.00028,Milligrams/Litre,920,Moderate flow,Laxton GBR river water quality,Licence CC BY. Water quality data from 22 sites in pristine river sections within the Great Barrier Reef catchments. Data include physico-chem and nutrients. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
